auid,compound,status,output_file,source_file,source_url,aurl,catalog,species,nspecies,natoms,spacegroup_orig,spacegroup_relax,pearson_orig,pearson_relax,prototype_orig,prototype_relax,band_gap_eV,formation_enthalpy_eV_atom,aflowlib_date,aflowlib_version,error
aflow:5699b196418c6044,Cl1Na1,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Cl1Na1__ICSD__5699b196418c6044.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Cl1Na1_ICSD_240604,ICSD,"Cl,Na",2,2,225,225,cF8,cF8,AB_cF8_225_b_a,AB_cF8_225_b_a,5.0476,-1.83937,"['20140924_21:43:18_GMT-5', '20140925_00:19:05_GMT-5', '20210523_03:04:19_GMT-5']",3.2.9,
aflow:576647a71aa87684,Na12S12Sb4,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Na12S12Sb4__ICSD__576647a71aa87684.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Na3S3Sb1_ICSD_644966,ICSD,"Na,S,Sb",3,28,198,198,cP28,cP28,A3B3C_cP28_198_3a_b_a,A3B3C_cP28_198_3a_b_a,2.3932,-0.908429,"['20160724_15:40:38_GMT-5', '20160725_01:01:07_GMT-5', '20210522_10:43:44_GMT-5']",3.2.9,
aflow:582950118fa1879a,B2H8Na2,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\B2H8Na2__ICSD__582950118fa1879a.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/MCL/B1H4Na1_ICSD_261751,ICSD,"B,H,Na",3,12,6,6,mP12,mP12,AB4C_mP12_6_ab_2a2b2c_2a,AB4C_mP12_6_ab_2a2b2c_2a,5.456,-0.298321,"['20141102_13:32:05_GMT-5', '20141102_18:30:39_GMT-5', '20210526_16:01:08_GMT-5']",3.2.9,
aflow:5836266608a40421,H7Na5O18Se4,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\H7Na5O18Se4__ICSD__5836266608a40421.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TRI/H7Na5O18Se4_ICSD_40276,ICSD,"H,Na,O,Se",4,34,2,2,aP34,aP34,A7B5C18D4_aP34_2_b3i_d2i_9i_2i,A7B5C18D4_aP34_2_b3i_d2i_9i_2i,3.3054,-1.13462,"['20150120_08:29:44_GMT-5', '20150123_23:12:45_GMT-5', '20210831_04:29:32_GMT-4']",3.2.11,
aflow:584cfc7d4c44da30,H1Na1,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\H1Na1__ICSD__584cfc7d4c44da30.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/H1Na1_ICSD_261353,ICSD,"H,Na",2,2,225,225,cF8,cF8,AB_cF8_225_b_a,AB_cF8_225_a_b,3.7974,-0.194304,"['20140924_14:27:31_GMT-5', '20140924_16:03:55_GMT-5', '20210523_13:24:11_GMT-5']",3.2.9,
aflow:597ecaab03e5f678,Na2P4S12Sb2,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Na2P4S12Sb2__ICSD__597ecaab03e5f678.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/MCL/Na1P2S6Sb1_ICSD_155270,ICSD,"Na,P,S,Sb",4,20,4,4,mP20,mP20,AB2C6D_mP20_4_a_2a_6a_a,AB2C6D_mP20_4_a_2a_6a_a,2.1322,-0.466082,"['20150120_22:12:50_GMT-5', '20150123_05:01:15_GMT-5', '20210527_10:55:00_GMT-5']",3.2.9,
aflow:59a8ccb0d1a2d118,C2Na4O6,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\C2Na4O6__ICSD__59a8ccb0d1a2d118.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/MCLC/C1Na2O3_ICSD_81002,ICSD,"C,Na,O",3,12,12,12,mS24,mS24,AB2C3_mC24_12_i_aci_ij,AB2C3_mC24_12_i_aci_ij,3.7879,-1.74752,"['20140709_16:57:53_GMT-4', '20140710_12:59:35_GMT-4', '20210902_15:35:37_GMT-4']",3.2.11,
aflow:5a1d72050d65f389,Na2S1,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Na2S1__ICSD__5a1d72050d65f389.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Na2S1_ICSD_656376,ICSD,"Na,S",2,3,225,225,cF12,cF12,A2B_cF12_225_c_a,A2B_cF12_225_c_a,2.4898,-1.0753,"['20140925_21:25:47_GMT-5', '20140925_22:24:07_GMT-5', '20210523_19:54:48_GMT-5']",3.2.9,
aflow:5c99a15f3a90ea49,I1Na1,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\I1Na1__ICSD__5c99a15f3a90ea49.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/I1Na1_ICSD_61502,ICSD,"I,Na",2,2,225,225,cF8,cF8,AB_cF8_225_b_a,AB_cF8_225_b_a,3.618,-1.27923,"['20140924_22:06:34_GMT-5', '20140924_23:44:02_GMT-5', '20210523_14:25:48_GMT-5']",3.2.9,
aflow:5d1da53c027b83fe,Na4O14Sb8,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Na4O14Sb8__ICSD__5d1da53c027b83fe.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/MCLC/Na2O7Sb4_ICSD_914,ICSD,"Na,O,Sb",3,26,15,15,mS52,mS52,A2B7C4_mC52_15_f_e3f_2f,A2B7C4_mC52_15_f_e3f_2f,3.0673,-1.57257,"['20141231_03:50:21_GMT-5', '20150102_00:01:43_GMT-5', '20210618_13:42:06_GMT-5']",3.2.9,
aflow:5d5735bb264933ff,Cl4Na4O12,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Cl4Na4O12__ICSD__5d5735bb264933ff.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Cl1Na1O3_ICSD_80337,ICSD,"Cl,Na,O",3,20,198,198,cP20,cP20,ABC3_cP20_198_a_a_b,ABC3_cP20_198_a_a_b,5.6253,-0.695857,"['20150321_19:59:05_GMT-4', '20150321_22:36:14_GMT-4', '20210901_14:18:34_GMT-4']",3.2.11,
aflow:5d6a31b55626eeab,F1Na1,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\F1Na1__ICSD__5d6a31b55626eeab.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/F1Na1_ICSD_29128,ICSD,"F,Na",2,2,225,225,cF8,cF8,AB_cF8_225_b_a,AB_cF8_225_b_a,6.1499,-2.74132,"['20150122_05:40:46_GMT-5', '20150122_06:48:33_GMT-5', '20210523_09:46:02_GMT-5']",3.2.9,
aflow:5da58f1202a47738,C4N4Na4S4,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\C4N4Na4S4__ICSD__5da58f1202a47738.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/C1N1Na1S1_ICSD_2005,ICSD,"C,N,Na,S",4,16,62,62,oP16,oP16,ABCD_oP16_62_c_c_c_c,ABCD_oP16_62_c_c_c_c,4.1828,-0.374433,"['20140806_20:09:31_GMT-4', '20140808_15:05:48_GMT-4', '20210901_17:57:59_GMT-4']",3.2.11,
aflow:5db73d703b3b7767,Na6P2S8,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Na6P2S8__ICSD__5db73d703b3b7767.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/Na3P1S4_ICSD_72860,ICSD,"Na,P,S",3,16,114,114,tP16,tP16,A3BC4_tP16_114_ad_b_e,A3BC4_tP16_114_ad_b_e,2.2629,-0.895003,"['20141230_21:25:42_GMT-5', '20141231_00:26:25_GMT-5', '20210601_17:48:47_GMT-5']",3.2.9,
aflow:5f0ac9031192d947,C4Na4O8,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\C4Na4O8__ICSD__5f0ac9031192d947.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/MCL/C2Na2O4_ICSD_171458,ICSD,"C,Na,O",3,16,14,14,mP16,mP16,ABC2_mP16_14_e_e_2e,ABC2_mP16_14_e_e_2e,3.3737,-1.55583,"['20140605_08:03:59_GMT-4', '20140605_22:05:33_GMT-4', '20210901_11:26:37_GMT-4']",3.2.11,
aflow:5f3552ebc765204e,H4Na8O16P4,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\H4Na8O16P4__ICSD__5f3552ebc765204e.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/MCL/H1Na2O4P1_ICSD_81304,ICSD,"H,Na,O,P",4,32,14,14,mP32,mP32,AB2C4D_mP32_14_e_ace_4e_e,AB2C4D_mP32_14_e_ace_4e_e,4.7568,-2.04748,"['20161201_19:53:54_GMT-5', '20161202_18:55:16_GMT-5', '20210901_05:36:44_GMT-4']",3.2.11,
aflow:5fbe3bb9fd1e10e8,C8Na4O8,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\C8Na4O8__ICSD__5fbe3bb9fd1e10e8.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/MCL/C4Na2O4_ICSD_154355,ICSD,"C,Na,O",3,20,14,14,mP20,mP20,A2BC2_mP20_14_2e_e_2e,A2BC2_mP20_14_2e_e_2e,2.4989,-1.02591,"['20140719_10:44:57_GMT-4', '20140720_14:15:44_GMT-4', '20210901_12:27:03_GMT-4']",3.2.11,
aflow:5fd7303c36d270a3,C1Na4O4,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\C1Na4O4__ICSD__5fd7303c36d270a3.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/C1Na4O4_ICSD_245406,ICSD,"C,Na,O",3,9,215,215,cP9,cP9,AB4C4_cP9_215_a_e_e,AB4C4_cP9_215_a_e_e,2.027,-1.26784,"['20141216_23:49:12_GMT-5', '20141217_00:40:56_GMT-5', '20210901_13:55:13_GMT-4']",3.2.11,
aflow:60589c9b5bd94ff0,Na4O8S4,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Na4O8S4__ICSD__60589c9b5bd94ff0.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/MCL/Na2O4S2_ICSD_16646,ICSD,"Na,O,S",3,16,13,13,mP16,mP16,AB2C_mP16_13_g_2g_g,AB2C_mP16_13_g_2g_g,2.3388,-1.46913,"['20150104_02:27:09_GMT-5', '20150104_14:41:21_GMT-5', '20210901_04:15:06_GMT-4']",3.2.11,
aflow:606a098dc23f7131,H1Na1,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\H1Na1__ICSD__606a098dc23f7131.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/H1Na1_ICSD_183291,ICSD,"H,Na",2,2,225,225,cF8,cF8,AB_cF8_225_b_a,AB_cF8_225_b_a,3.7942,-0.194388,"['20140924_19:12:59_GMT-5', '20140924_20:07:37_GMT-5', '20210708_01:15:46_GMT-5']",3.2.10,
aflow:6180576e8d413ead,N2Na2O6,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\N2Na2O6__ICSD__6180576e8d413ead.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/RHL/N1Na1O3_ICSD_15335,ICSD,"N,Na,O",3,10,167,167,hR10,hR10,ABC3_hR10_167_a_b_e,ABC3_hR10_167_a_b_e,2.9498,-0.973805,"['20140831_10:06:57_GMT-4', '20140831_16:59:50_GMT-4', '20210830_19:03:27_GMT-4']",3.2.11,
aflow:6196760fcd177919,N8Na8O8,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\N8Na8O8__ICSD__6196760fcd177919.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/MCL/N2Na2O2_ICSD_405055,ICSD,"N,Na,O",3,24,14,14,mP24,mP24,ABC_mP24_14_2e_2e_2e,ABC_mP24_14_2e_2e_2e,3.3715,-0.756599,"['20140922_03:52:36_GMT-4', '20140924_02:13:26_GMT-4', '20210901_03:16:01_GMT-4']",3.2.11,
aflow:621cf7cf4990f324,H1Na1,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\H1Na1__ICSD__621cf7cf4990f324.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/H1Na1_ICSD_56073,ICSD,"H,Na",2,2,225,225,cF8,cF8,AB_cF8_225_a_b,AB_cF8_225_a_b,3.8125,-0.193763,"['20140923_00:23:37_GMT-5', '20140923_01:29:26_GMT-5', '20210523_13:24:13_GMT-5']",3.2.9,
aflow:62a2a57862079e3b,C16Na16,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\C16Na16__ICSD__62a2a57862079e3b.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/C2Na2_ICSD_95834,ICSD,"C,Na",2,32,142,142,tI64,tI64,AB_tI64_142_g_g,AB_tI64_142_g_g,3.5544,0.318528,"['20161028_23:38:26_GMT-5', '20161105_22:05:11_GMT-5', '20210521_06:35:17_GMT-5']",3.2.9,
aflow:63757f4d56bc6129,H4Na2O8S4,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\H4Na2O8S4__ICSD__63757f4d56bc6129.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/MCLC/H4Na2O8S4_ICSD_40833,ICSD,"H,Na,O,S",4,18,5,5,mS36,mS36,A2BC4D2_mC36_5_2c_c_4c_2c,A2BC4D2_mC36_5_2c_c_4c_2c,3.7598,-1.22877,"['20130530_21:19:53_GMT-4', '20130531_09:05:20_GMT-4', '20210902_14:42:06_GMT-4']",3.2.11,
aflow:63cf66001b0d0cb2,F1Na3O4S1,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\F1Na3O4S1__ICSD__63cf66001b0d0cb2.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/RHL/F1Na3O4S1_ICSD_9519,ICSD,"F,Na,O,S",4,9,160,160,hR9,hR9,AB3C4D_hR9_160_a_b_ab_a,AB3C4D_hR9_160_a_b_ab_a,2.2228,-1.7128,"['20150121_13:52:02_GMT-5', '20150121_20:27:08_GMT-5', '20210830_19:40:08_GMT-4']",3.2.11,
aflow:6454e4f00b068452,Na2O1,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Na2O1__ICSD__6454e4f00b068452.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Na2O1_ICSD_60435,ICSD,"Na,O",2,3,225,225,cF12,cF12,A2B_cF12_225_c_a,A2B_cF12_225_c_a,1.9175,-1.22432,"['20150123_20:08:44_GMT-5', '20150123_21:20:56_GMT-5', '20210614_12:57:12_GMT-5']",3.2.9,
aflow:6460fdfb6bb26434,B4H16Na4,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\B4H16Na4__ICSD__6460fdfb6bb26434.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/B1H4Na1_ICSD_182734,ICSD,"B,H,Na",3,24,215,215,cP24,cP24,AB4C_cP24_215_bd_ei_ac,AB4C_cP24_215_bd_ei_ac,6.539,-0.324809,"['20150623_23:32:14_GMT-5', '20150624_01:34:13_GMT-5', '20210708_05:15:04_GMT-5']",3.2.10,
aflow:64d9f356a7d9b498,Ge4N6Na2,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Ge4N6Na2__ICSD__64d9f356a7d9b498.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCC/Ge2N3Na1_ICSD_47100,ICSD,"Ge,N,Na",3,12,36,36,oS24,oS24,A2B3C_oC24_36_b_ab_a,A2B3C_oC24_36_b_ab_a,2.2613,-0.200172,"['20130524_04:16:21_GMT-4', '20130524_07:27:39_GMT-4', '20210831_09:43:27_GMT-4']",3.2.11,
aflow:65b359ba03cfc59d,B2H8Na2,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\B2H8Na2__ICSD__65b359ba03cfc59d.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/B1H4Na1_ICSD_181024,ICSD,"B,H,Na",3,12,114,114,tP12,tP12,AB4C_tP12_114_b_e_a,AB4C_tP12_114_b_e_a,6.3224,-0.328403,"['20141102_23:50:50_GMT-5', '20141103_01:51:37_GMT-5', '20210601_06:37:45_GMT-5']",3.2.9,
aflow:6614e71e292bc9ae,F20Na2Sb6,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\F20Na2Sb6__ICSD__6614e71e292bc9ae.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/F10Na1Sb3_ICSD_1968,ICSD,"F,Na,Sb",3,28,173,173,hP28,hP28,A10BC3_hP28_173_b3c_b_c,A10BC3_hP28_173_b3c_b_c,4.9577,-2.51222,"['20100703_16:30:13_GMT-5', '20100704_02:21:58_GMT-5', '20210525_10:50:30_GMT-5']",3.2.9,
aflow:6617c4cc71298a2e,Na4O6S2,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Na4O6S2__ICSD__6617c4cc71298a2e.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Na2O3S1_ICSD_31816,ICSD,"Na,O,S",3,12,147,147,hP12,hP12,A2B3C_hP12_147_abd_g_d,A2B3C_hP12_147_abd_g_d,4.9314,-1.69871,"['20140726_03:29:06_GMT-4', '20140728_03:50:03_GMT-4', '20210831_17:20:01_GMT-4']",3.2.11,
aflow:67140a2cfa73528a,Na4O8Se2,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Na4O8Se2__ICSD__67140a2cfa73528a.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCF/Na2O4Se1_ICSD_150706,ICSD,"Na,O,Se",3,14,70,70,oF56,oF56,A2B4C_oF56_70_g_h_a,A2B4C_oF56_70_e_h_a,3.3176,-1.3735,"['20141111_00:12:02_GMT-5', '20141111_12:16:29_GMT-5', '20210831_23:55:55_GMT-4']",3.2.11,
aflow:67474a63bec5a7e8,B12H8Na12O28,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\B12H8Na12O28__ICSD__67474a63bec5a7e8.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/B3H2Na3O7_ICSD_1939,ICSD,"B,H,Na,O",4,60,62,62,oP60,oP60,A3B2C3D7_oP60_62_3c_d_cd_5cd,A3B2C3D7_oP60_62_3c_d_cd_5cd,4.538,-2.05851,"['20140526_02:21:10_GMT-4', '20140529_18:58:36_GMT-4', '20210902_04:19:02_GMT-4']",3.2.11,
aflow:686cb45f3f39d5ef,C2N2Na2,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\C2N2Na2__ICSD__686cb45f3f39d5ef.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/C1N1Na1_ICSD_77172,ICSD,"C,N,Na",3,6,59,59,oP6,oP6,ABC_oP6_59_a_a_b,ABC_oP6_59_a_a_b,5.0443,-0.191152,"['20110912_08:34:28_GMT-4', '20110912_12:11:17_GMT-4', '20210902_00:24:45_GMT-4']",3.2.11,
aflow:69033b546b6fa455,As8Na8O16,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\As8Na8O16__ICSD__69033b546b6fa455.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/As1Na1O2_ICSD_59813,ICSD,"As,Na,O",3,32,61,61,oP32,oP32,ABC2_oP32_61_c_c_2c,ABC2_oP32_61_c_c_2c,3.5218,-1.53261,"['20140714_10:44:14_GMT-4', '20140717_08:49:01_GMT-4', '20210902_05:10:59_GMT-4']",3.2.11,
aflow:690a9b0e5345ec5c,F1Na1,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\F1Na1__ICSD__690a9b0e5345ec5c.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/F1Na1_ICSD_53821,ICSD,"F,Na",2,2,225,225,cF8,cF8,AB_cF8_225_b_a,AB_cF8_225_a_b,6.1348,-2.74175,"['20140925_06:13:37_GMT-5', '20140925_07:02:56_GMT-5', '20210523_09:46:54_GMT-5']",3.2.9,
aflow:698d76cd9ac39b8e,Ge4Na12Se12,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Ge4Na12Se12__ICSD__698d76cd9ac39b8e.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/MCL/Ge2Na6Se6_ICSD_61400,ICSD,"Ge,Na,Se",3,28,14,14,mP28,mP28,AB3C3_mP28_14_e_3e_3e,AB3C3_mP28_14_e_3e_3e,1.8811,-0.872329,"['20141206_13:43:55_GMT-5', '20141210_03:50:13_GMT-5', '20210527_06:00:29_GMT-5']",3.2.9,
aflow:6bb214f49dd87f90,C2Na4O6,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\C2Na4O6__ICSD__6bb214f49dd87f90.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/MCLC/C1Na2O3_ICSD_80985,ICSD,"C,Na,O",3,12,12,12,mS24,mS24,AB2C3_mC24_12_i_aci_ij,AB2C3_mC24_12_i_aci_ij,3.8476,-1.74745,"['20140826_21:58:32_GMT-4', '20140827_11:46:20_GMT-4', '20210902_11:07:20_GMT-4']",3.2.11,
aflow:6c1834465c390db4,Na8S4,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Na8S4__ICSD__6c1834465c390db4.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Na2S1_ICSD_92771,ICSD,"Na,S",2,12,62,62,oP12,oP12,A2B_oP12_62_2c_c,A2B_oP12_62_2c_c,2.176,-1.03586,"['20141211_00:03:20_GMT-5', '20141211_07:19:03_GMT-5', '20210622_03:29:34_GMT-5']",3.2.9,
aflow:6c27246de9eb8770,Na2O6Sb2,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Na2O6Sb2__ICSD__6c27246de9eb8770.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/RHL/Na1O3Sb1_ICSD_78416,ICSD,"Na,O,Sb",3,10,148,148,hR10,hR10,AB3C_hR10_148_c_f_c,AB3C_hR10_148_c_f_c,2.6894,-1.71199,"['20141024_21:18:38_GMT-5', '20141025_05:28:46_GMT-5', '20210623_15:20:35_GMT-5']",3.2.9,
aflow:6d6ffda2f9dfa751,Na12S12Sb4,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Na12S12Sb4__ICSD__6d6ffda2f9dfa751.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Na3S3Sb1_ICSD_425458,ICSD,"Na,S,Sb",3,28,198,198,cP28,cP28,A3B3C_cP28_198_3a_b_a,A3B3C_cP28_198_3a_b_a,2.3956,-0.908489,"['20150623_17:32:46_GMT-5', '20150624_00:56:44_GMT-5', '20210708_14:26:40_GMT-5']",3.2.10,
aflow:6de01b42a8dc3ea1,H8Na4O14Te4,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\H8Na4O14Te4__ICSD__6de01b42a8dc3ea1.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TRI/H4Na2O7Te2_ICSD_26536,ICSD,"H,Na,O,Te",4,30,2,2,aP30,aP30,A4B2C7D2_aP30_2_4i_2i_7i_2i,A4B2C7D2_aP30_2_4i_2i_7i_2i,3.6908,-1.25822,"['20161008_10:02:45_GMT-4', '20161011_13:03:33_GMT-4', '20210831_05:33:41_GMT-4']",3.2.11,
aflow:6ec8c0f4107a7116,Na2O16Sb10,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Na2O16Sb10__ICSD__6ec8c0f4107a7116.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TRI/Na1O8Sb5_ICSD_28494,ICSD,"Na,O,Sb",3,28,2,2,aP28,aP28,AB8C5_aP28_2_i_8i_5i,AB8C5_aP28_2_i_8i_5i,2.6962,-1.50538,"['20141226_10:53:02_GMT-5', '20141230_14:21:34_GMT-5', '20210624_12:32:29_GMT-5']",3.2.9,
aflow:70abc6946830a543,N8Na8O8,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\N8Na8O8__ICSD__70abc6946830a543.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/MCL/N2Na2O2_ICSD_66978,ICSD,"N,Na,O",3,24,14,14,mP24,mP24,ABC_mP24_14_2e_2e_2e,ABC_mP24_14_2e_2e_2e,3.3747,-0.75646,"['20150109_21:40:55_GMT-5', '20150110_16:11:30_GMT-5', '20210901_07:26:33_GMT-4']",3.2.11,
aflow:70d85fb1e297f47d,I1Na1,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\I1Na1__ICSD__70d85fb1e297f47d.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/I1Na1_ICSD_61503,ICSD,"I,Na",2,2,225,225,cF8,cF8,AB_cF8_225_b_a,AB_cF8_225_b_a,3.6184,-1.27921,"['20140925_11:06:44_GMT-5', '20140925_13:32:25_GMT-5', '20210523_14:25:55_GMT-5']",3.2.9,
aflow:710407281bba71b8,C8H12Na4O14,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\C8H12Na4O14__ICSD__710407281bba71b8.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/MCLC/C4H6Na2O7_ICSD_151153,ICSD,"C,H,Na,O",4,38,15,15,mS76,mS76,A4B6C2D7_mC76_15_2f_3f_f_e3f,A4B6C2D7_mC76_15_2f_3f_f_e3f,2.7688,-1.0354,"['20170429_19:22:25_GMT-4', '20170501_02:12:14_GMT-4', '20210902_17:22:24_GMT-4']",3.2.11,
aflow:733a2c76342ca03a,Ge2Na2O10Sb2,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Ge2Na2O10Sb2__ICSD__733a2c76342ca03a.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/MCLC/Ge1Na1O5Sb1_ICSD_39689,ICSD,"Ge,Na,O,Sb",4,16,15,15,mS32,mS32,ABC5D_mC32_15_e_e_e2f_c,ABC5D_mC32_15_e_e_e2f_c,1.9312,-1.68544,"['20140702_21:31:24_GMT-5', '20140703_21:18:26_GMT-5', '20210618_05:44:57_GMT-5']",3.2.9,
aflow:734b308a9fb62b69,Ge4Na8S12,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Ge4Na8S12__ICSD__734b308a9fb62b69.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/MCL/Ge1Na2S3_ICSD_653637,ICSD,"Ge,Na,S",3,24,14,14,mP24,mP24,AB2C3_mP24_14_e_2e_3e,AB2C3_mP24_14_e_2e_3e,2.4678,-0.843801,"['20130522_17:04:33_GMT-5', '20130523_14:20:05_GMT-5', '20210527_05:48:33_GMT-5']",3.2.9,
aflow:745be17d3f581488,B2F8Na2,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\B2F8Na2__ICSD__745be17d3f581488.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCC/B1F4Na1_ICSD_30349,ICSD,"B,F,Na",3,12,63,63,oS24,oS24,AB4C_oC24_63_c_fg_c,AB4C_oC24_63_c_fg_c,7.8271,-2.97059,"['20140714_10:18:30_GMT-5', '20140715_00:47:35_GMT-5', '20210530_04:19:25_GMT-5']",3.2.9,
